1,0.5556903923693053,0.6479371713774525,0.1609647467978542,0.1339470975433334,0.3316858365228672,-0.1856767512752729,-0.3499852823481813,-0.1772405964269067,-0.1078765764704018,-0.4003427230353094,-0.2084322684993458
0.5556903923693053,0.9999999999999999,0.5591418817154821,0.0415029496233168,0.06243982359075744,-0.02896253200131611,0.0131405072168332,-0.2804615406654809,-0.1480433324776962,-0.06868814148675978,-0.2195369034971131,0.08016911581572773
0.6479371713774525,0.5591418817154821,0.9999999999999998,-0.1147806994231007,-0.07090364889056124,0.04264447386616074,-0.2447915281834761,-0.2353784357373286,-0.2005908263083673,0.003328387393416937,-0.2143834403209844,-0.02325305331498718
0.1609647467978542,0.0415029496233168,-0.1147806994231007,0.9999999999999999,0.7662626134892009,0.3799804068693975,0.2025051779719897,-0.0870800556405463,-0.182236185808097,-0.03161354925347894,-0.2103528210155758,-0.2944741300345871
0.1339470975433334,0.06243982359075744,-0.07090364889056124,0.7662626134892009,0.9999999999999999,0.4316880476132433,0.03852357730800316,-0.03921499718184616,-0.1662594317863726,0.04526340672385371,-0.2843401116356358,-0.3355488532308616
0.3316858365228672,-0.02896253200131611,0.04264447386616074,0.3799804068693975,0.4316880476132433,1,-0.09597524867525845,0.04231514831917384,-0.04550785090633281,-0.07947168373479653,-0.2578074366676436,-0.3292912194155995
-0.1856767512752729,0.0131405072168332,-0.2447915281834761,0.2025051779719897,0.03852357730800316,-0.09597524867525845,1,0.3923801385057837,0.1238186883624491,0.1778333405375624,0.1758949348907592,0.07366473633287499
-0.3499852823481813,-0.2804615406654809,-0.2353784357373286,-0.0870800556405463,-0.03921499718184616,0.04231514831917384,0.3923801385057837,0.9999999999999998,0.1730133505511088,0.428160141968938,0.3213846530510225,0.04482667659952213
-0.1772405964269067,-0.1480433324776962,-0.2005908263083673,-0.182236185808097,-0.1662594317863726,-0.04550785090633281,0.1238186883624491,0.1730133505511088,1,0.3308498439622838,0.4637664714971398,0.2740381869656419
-0.1078765764704018,-0.06868814148675978,0.003328387393416937,-0.03161354925347894,0.04526340672385371,-0.07947168373479653,0.1778333405375624,0.428160141968938,0.3308498439622838,1,0.6416622866674245,0.3521464860912368
-0.4003427230353094,-0.2195369034971131,-0.2143834403209844,-0.2103528210155758,-0.2843401116356358,-0.2578074366676436,0.1758949348907592,0.3213846530510225,0.4637664714971398,0.6416622866674245,1,0.6547399556591005
-0.2084322684993458,0.08016911581572773,-0.02325305331498718,-0.2944741300345871,-0.3355488532308616,-0.3292912194155995,0.07366473633287499,0.04482667659952213,0.2740381869656419,0.3521464860912368,0.6547399556591005,1
