time,x,y
2200.0,638,371
2200.5,638,371
2201.0,638,371
2201.5,638,371
2202.0,638,371
2202.5,638,371
2203.0,638,371
2203.5,638,371
2204.0,638,371
2204.5,638,371
2205.0,638,371
2205.5,638,371
2206.0,638,371
2206.5,638,371
2207.0,638,371
2207.5,638,371
2192.5,638,371
2192.0,638,371
2193.5,638,371
2193.0,638,371
2194.5,638,371
2194.0,638,371
2195.5,638,371
2195.0,638,371
2196.5,638,371
2196.0,638,371
2197.5,638,371
2197.0,638,371
2198.5,638,371
2198.0,638,371
2199.5,638,371
2199.0,638,371
2185.0,638,371
2185.5,638,371
2184.0,638,371
2184.5,638,371
2187.0,638,371
2187.5,638,371
2186.0,638,371
2186.5,638,371
2189.0,638,371
2189.5,638,371
2188.0,638,371
2188.5,638,371
2191.0,638,371
2191.5,638,371
2190.0,638,371
2190.5,638,371
2177.5,638,371
2177.0,638,371
2176.5,638,371
2176.0,638,371
2179.5,638,371
2179.0,638,371
2178.5,638,371
2178.0,638,371
2181.5,638,371
2181.0,638,371
2180.5,638,371
2180.0,638,371
2183.5,638,371
2183.0,638,371
2182.5,638,371
2182.0,638,371
2234.0,638,371
2234.5,638,371
2235.0,638,371
2235.5,638,371
2232.0,638,371
2232.5,638,371
2233.0,638,371
2233.5,638,371
2238.0,638,371
2238.5,638,371
2239.0,638,371
2239.5,439,347
2236.0,638,371
2236.5,638,371
2237.0,638,371
2237.5,638,371
2226.5,638,371
2226.0,638,371
2227.5,638,371
2227.0,638,371
2224.5,638,371
2224.0,638,371
2225.5,638,371
2225.0,638,371
2230.5,638,371
2230.0,638,371
2231.5,638,371
2231.0,638,371
2228.5,638,371
2228.0,638,371
2229.5,638,371
2229.0,638,371
2219.0,638,371
2219.5,638,371
2218.0,638,371
2218.5,638,371
2217.0,638,371
2217.5,638,371
2216.0,638,371
2216.5,638,371
2223.0,638,371
2223.5,638,371
2222.0,638,371
2222.5,638,371
2221.0,638,371
2221.5,638,371
2220.0,638,371
2220.5,638,371
2211.5,638,371
2211.0,638,371
2210.5,638,371
2210.0,638,371
2209.5,638,371
2209.0,638,371
2208.5,638,371
2208.0,638,371
2215.5,638,371
2215.0,638,371
2214.5,638,371
2214.0,638,371
2213.5,638,371
2213.0,638,371
2212.5,638,371
2212.0,638,371
2268.5,638,371
2268.0,638,371
2269.5,626,374
2269.0,635,376
2270.5,607,370
2270.0,615,372
2271.5,571,368
2271.0,589,370
2264.5,638,371
2264.0,638,371
2265.5,638,371
2265.0,638,371
2266.5,638,371
2266.0,638,371
2267.5,638,371
2267.0,638,371
2260.0,638,371
2260.5,638,371
2261.0,638,371
2261.5,638,371
2262.0,638,371
2262.5,638,371
2263.0,638,371
2263.5,638,371
2256.0,638,371
2256.5,638,371
2257.0,638,371
2257.5,638,371
2258.0,638,371
2258.5,638,371
2259.0,638,371
2259.5,638,371
2253.5,638,371
2253.0,638,371
2252.5,638,371
2252.0,638,371
2255.5,638,371
2255.0,638,371
2254.5,638,371
2254.0,638,371
2249.5,638,371
2249.0,638,371
2248.5,638,371
2248.0,638,371
2251.5,638,371
2251.0,638,371
2250.5,638,371
2250.0,638,371
2245.0,638,371
2245.5,638,371
2244.0,638,371
2244.5,638,371
2247.0,638,371
2247.5,638,371
2246.0,638,371
2246.5,638,371
2241.0,638,371
2241.5,638,371
2240.0,638,371
2240.5,638,371
2243.0,638,371
2243.5,638,371
2242.0,638,371
2242.5,638,371
2302.5,331,382
2302.0,331,382
2303.5,331,382
2303.0,331,382
2300.5,331,382
2300.0,331,382
2301.5,331,382
2301.0,331,382
2298.5,331,382
2298.0,331,382
2299.5,331,382
2299.0,331,382
2296.5,331,382
2296.0,331,382
2297.5,331,382
2297.0,331,382
2294.0,331,382
2294.5,331,382
2295.0,331,382
2295.5,331,382
2292.0,331,382
2292.5,331,382
2293.0,331,382
2293.5,331,382
2290.0,331,382
2290.5,331,382
2291.0,331,382
2291.5,331,382
2288.0,331,382
2288.5,331,382
2289.0,331,382
2289.5,331,382
2287.5,331,382
2287.0,331,382
2286.5,331,382
2286.0,331,382
2285.5,331,382
2285.0,331,382
2284.5,331,382
2284.0,331,382
2283.5,331,382
2283.0,332,383
2282.5,332,383
2282.0,335,381
2281.5,336,381
2281.0,336,382
2280.5,350,380
2280.0,367,381
2279.0,393,373
2279.5,380,379
2278.0,421,375
2278.5,409,373
2277.0,464,370
2277.5,438,370
2276.0,491,366
2276.5,475,372
2275.0,531,363
2275.5,517,365
2274.0,545,365
2274.5,535,363
2273.0,548,366
2273.5,548,366
2272.0,567,368
2272.5,549,366
2065.5,467,345
2065.0,467,345
2064.5,467,345
2064.0,467,345
2067.5,467,345
2067.0,467,345
2066.5,467,345
2066.0,467,345
2069.5,467,345
2069.0,467,345
2068.5,467,345
2068.0,467,345
2071.5,467,345
2071.0,467,345
2070.5,467,345
2070.0,467,345
2073.0,467,345
2073.5,467,345
2072.0,467,345
2072.5,467,345
2075.0,467,345
2075.5,467,345
2074.0,467,345
2074.5,467,345
2077.0,467,345
2077.5,467,345
2076.0,467,345
2076.5,467,345
2079.0,467,345
2079.5,467,345
2078.0,467,345
2078.5,467,345
2048.5,467,345
2048.0,467,345
2049.5,467,345
2049.0,467,345
2050.5,467,345
2050.0,467,345
2051.5,467,345
2051.0,467,345
2052.5,467,345
2052.0,467,345
2053.5,467,345
2053.0,467,345
2054.5,467,345
2054.0,467,345
2055.5,467,345
2055.0,467,345
2056.0,467,345
2056.5,467,345
2057.0,467,345
2057.5,467,345
2058.0,467,345
2058.5,467,345
2059.0,467,345
2059.5,467,345
2060.0,467,345
2060.5,467,345
2061.0,467,345
2061.5,467,345
2062.0,467,345
2062.5,467,345
2063.0,467,345
2063.5,467,345
2099.5,467,345
2099.0,467,345
2098.5,467,345
2098.0,467,345
2097.5,467,345
2097.0,467,345
2096.5,467,345
2096.0,467,345
2103.5,467,345
2103.0,467,345
2102.5,467,345
2102.0,467,345
2101.5,467,345
2101.0,467,345
2100.5,467,345
2100.0,467,345
2107.0,467,345
2107.5,467,345
2106.0,467,345
2106.5,467,345
2105.0,467,345
2105.5,467,345
2104.0,467,345
