time,x,y
2200.0,418,343
2200.5,418,343
2201.0,418,343
2201.5,418,343
2202.0,418,343
2202.5,418,343
2203.0,418,343
2203.5,418,343
2204.0,418,343
2204.5,418,343
2205.0,418,343
2205.5,418,343
2206.0,418,343
2206.5,418,343
2207.0,418,343
2207.5,418,343
2192.5,414,343
2192.0,414,343
2193.5,414,343
2193.0,414,343
2194.5,414,343
2194.0,414,343
2195.5,418,343
2195.0,418,343
2196.5,418,343
2196.0,418,343
2197.5,418,343
2197.0,418,343
2198.5,418,343
2198.0,418,343
2199.5,418,343
2199.0,418,343
2185.0,414,343
2185.5,414,343
2184.0,414,343
2184.5,414,343
2187.0,414,343
2187.5,414,343
2186.0,414,343
2186.5,414,343
2189.0,414,343
2189.5,414,343
2188.0,414,343
2191.0,414,343
2191.5,414,343
2190.0,414,343
2190.5,414,343
2177.5,414,343
2177.0,414,343
2176.5,414,343
2176.0,414,343
2179.5,414,343
2179.0,414,343
2178.5,414,343
2178.0,414,343
2181.5,414,343
2181.0,414,343
2180.5,414,343
2180.0,414,343
2183.5,414,343
2183.0,414,343
2182.5,414,343
2182.0,414,343
2234.0,423,341
2234.5,423,341
2235.0,423,341
2235.5,423,341
2232.0,423,341
2232.5,423,341
2233.0,423,341
2233.5,423,341
2238.0,423,341
2238.5,423,341
2239.0,422,344
2239.5,422,344
2236.0,423,341
2236.5,423,341
2237.0,423,341
2237.5,423,341
2226.5,423,341
2226.0,423,341
2227.5,423,341
2227.0,423,341
2224.5,423,341
2224.0,423,341
2225.5,423,341
2225.0,423,341
2230.5,423,341
2230.0,423,341
2231.5,423,341
2231.0,423,341
2228.5,423,341
2228.0,423,341
2229.5,423,341
2229.0,423,341
2219.0,423,341
2219.5,423,341
2218.0,421,341
2218.5,422,341
2217.0,418,343
2217.5,419,342
2216.0,418,343
2216.5,418,343
2223.0,423,341
2223.5,423,341
2222.0,423,341
2222.5,423,341
2221.0,423,341
2221.5,423,341
2220.0,423,341
2220.5,423,341
2211.5,418,343
2211.0,418,343
2210.5,418,343
2210.0,418,343
2209.5,418,343
2209.0,418,343
2208.5,418,343
2208.0,418,343
2215.5,418,343
2215.0,418,343
2214.5,418,343
2214.0,418,343
2213.5,418,343
2213.0,418,343
2212.5,418,343
2212.0,418,343
2268.5,294,362
2268.0,289,359
2269.5,302,368
2269.0,302,367
2270.5,307,379
2270.0,303,374
2271.5,306,380
2271.0,307,380
2264.5,280,356
2264.0,280,356
2265.5,280,356
2265.0,280,356
2266.5,280,356
2266.0,280,356
2267.5,288,358
2267.0,280,356
2260.0,280,356
2260.5,280,356
2261.0,280,356
2261.5,280,356
2262.0,280,356
2262.5,280,356
2263.0,280,356
2263.5,280,356
2256.0,283,357
2256.5,281,356
2257.0,280,356
2257.5,280,356
2258.0,280,356
2258.5,280,356
2259.0,280,356
2259.5,280,356
2253.5,277,352
2253.0,277,352
2252.5,278,351
2252.0,280,348
2255.5,277,354
2255.0,277,354
2254.5,277,354
2254.0,277,353
2249.5,299,343
2249.0,305,343
2248.5,325,343
2248.0,340,344
2251.5,281,347
2251.0,281,345
2250.5,285,343
2250.0,291,343
2245.0,375,342
2245.5,372,342
2244.0,394,340
2244.5,376,342
2247.0,369,343
2247.5,361,343
2246.0,369,343
2246.5,369,343
2241.0,424,343
2241.5,424,343
2240.0,424,344
2240.5,424,343
2243.0,399,340
2243.5,397,340
2242.0,408,343
2242.5,402,340
2302.5,307,391
2302.0,307,391
2303.5,307,391
2303.0,307,391
2300.5,307,391
2300.0,307,391
2301.5,307,391
2301.0,307,391
2298.5,307,391
2298.0,307,391
2299.5,307,391
2299.0,307,391
2296.5,307,391
2296.0,307,391
2297.5,307,391
2297.0,307,391
2294.0,307,391
2294.5,307,391
2295.0,307,391
2295.5,307,391
2292.0,307,391
2292.5,307,391
2293.0,307,391
2293.5,307,391
2290.0,312,393
2290.5,312,393
2291.0,312,393
2291.5,307,391
2288.0,313,392
2288.5,313,392
2289.0,312,393
2289.5,312,393
2287.5,317,392
2287.0,319,390
2286.5,311,386
2286.0,308,384
2285.5,308,384
2285.0,308,384
2284.5,308,384
