time,x,y
0.0,400,315
0.5,397,311
1.0,396,310
1.5,394,310
2.0,394,310
2.5,394,310
3.0,394,310
3.5,394,310
4.0,394,310
4.5,394,310
5.0,394,310
5.5,394,310
6.0,392,311
6.5,392,311
7.0,392,311
7.5,392,311
8.5,392,311
8.0,392,311
9.5,392,311
9.0,392,311
10.5,390,306
10.0,392,311
11.5,395,302
11.0,390,306
12.5,395,302
12.0,395,302
13.5,396,298
13.0,395,302
14.5,393,295
14.0,396,298
15.5,392,295
15.0,392,295
17.0,391,294
17.5,391,294
16.0,391,294
16.5,391,294
19.0,412,299
19.5,431,299
18.0,391,294
18.5,391,294
21.0,446,293
21.5,446,293
20.0,437,298
20.5,441,296
23.0,443,296
23.5,443,296
22.0,443,296
22.5,443,296
25.5,443,296
25.0,443,296
24.5,443,296
24.0,443,296
27.5,443,296
27.0,443,296
26.5,443,296
26.0,443,296
29.5,443,296
29.0,443,296
28.0,443,296
31.5,442,296
31.0,442,296
30.5,442,296
30.0,443,296
34.0,444,296
34.5,444,296
35.0,444,296
35.5,444,296
32.0,442,296
32.5,444,296
33.0,444,296
33.5,444,296
38.0,444,296
38.5,444,296
39.0,444,296
39.5,444,296
36.0,444,296
36.5,444,296
37.0,444,296
37.5,444,296
42.5,418,292
42.0,424,294
43.5,416,292
43.0,417,292
40.5,444,296
40.0,444,296
41.5,439,296
41.0,444,296
46.5,416,292
46.0,416,292
47.5,416,292
47.0,416,292
44.5,416,292
44.0,416,292
45.5,416,292
45.0,416,292
51.0,417,292
51.5,417,292
50.0,417,292
50.5,417,292
49.0,417,292
49.5,417,292
48.0,416,292
48.5,417,292
55.0,424,293
55.5,425,293
54.0,424,293
54.5,424,293
53.0,424,293
53.5,424,293
52.0,417,292
52.5,417,292
59.5,423,295
59.0,423,295
58.5,423,295
58.0,423,295
57.5,423,294
57.0,424,294
56.5,425,293
56.0,425,293
63.5,423,295
63.0,423,295
62.5,423,295
62.0,423,295
61.5,423,295
61.0,423,295
60.5,423,295
60.0,423,295
68.5,423,295
68.0,423,295
69.5,423,295
69.0,423,295
70.5,423,295
70.0,423,295
71.5,423,295
71.0,423,295
64.5,423,295
64.0,423,295
65.5,423,295
65.0,423,295
66.5,423,295
66.0,423,295
67.5,423,295
67.0,423,295
76.0,423,295
76.5,423,295
77.0,423,295
77.5,423,295
78.0,423,295
78.5,423,295
79.0,423,295
79.5,423,295
72.0,423,295
72.5,423,295
73.0,423,295
73.5,423,295
74.0,423,295
74.5,423,295
75.0,423,295
75.5,423,295
85.5,447,295
85.0,447,295
84.5,435,296
84.0,434,296
87.5,447,289
87.0,448,290
86.5,448,291
86.0,448,291
81.5,423,295
81.0,423,295
80.5,423,295
80.0,423,295
83.5,432,296
83.0,432,296
82.5,423,295
82.0,423,295
93.0,439,290
93.5,439,290
92.0,439,290
92.5,439,290
95.0,439,290
95.5,439,290
94.0,439,290
94.5,439,290
89.0,442,289
89.5,442,289
88.0,443,289
88.5,442,289
91.0,440,289
91.5,439,290
90.0,442,289
90.5,440,289
102.5,439,290
102.0,439,290
103.5,439,290
103.0,439,290
100.5,439,290
100.0,439,290
101.5,439,290
101.0,439,290
98.5,439,290
98.0,439,290
99.5,439,290
99.0,439,290
96.5,439,290
96.0,439,290
97.5,439,290
97.0,439,290
110.0,439,290
110.5,439,290
111.0,439,290
111.5,439,290
108.0,439,290
108.5,439,290
109.0,439,290
109.5,439,290
106.0,439,290
106.5,439,290
107.0,439,290
107.5,439,290
104.0,439,290
104.5,439,290
105.0,439,290
105.5,439,290
119.5,439,290
119.0,439,290
118.5,439,290
118.0,439,290
117.5,439,290
117.0,439,290
116.5,439,290
116.0,439,290
115.5,439,290
115.0,439,290
114.5,439,290
114.0,439,290
113.5,439,290
113.0,439,290
112.5,439,290
112.0,439,290
127.0,439,290
127.5,439,290
126.0,439,290
126.5,439,290
125.0,439,290
125.5,439,290
124.0,439,290
124.5,439,290
123.0,439,290
123.5,439,290
122.0,439,290
122.5,439,290
121.0,439,290
121.5,439,290
120.0,439,290
120.5,439,290
137.5,439,290
137.0,439,290
136.5,439,290
136.0,439,290
