time,x,y
2200.0,422,345
2200.5,422,345
2201.0,422,345
2201.5,422,345
2202.0,422,345
2202.5,422,345
2203.0,422,345
2203.5,422,345
2204.0,422,345
2204.5,422,345
2205.0,422,345
2205.5,422,345
2206.0,422,345
2206.5,422,345
2207.0,422,345
2207.5,422,345
2192.5,429,345
2192.0,429,345
2193.5,429,345
2193.0,429,345
2194.5,429,345
2194.0,429,345
2195.5,429,345
2195.0,429,345
2196.5,422,345
2196.0,422,345
2197.5,422,345
2197.0,422,345
2198.5,422,345
2198.0,422,345
2199.5,422,345
2199.0,422,345
2185.0,429,345
2185.5,429,345
2184.0,429,345
2184.5,429,345
2187.0,429,345
2187.5,429,345
2186.0,429,345
2186.5,429,345
2189.0,429,345
2189.5,429,345
2188.0,429,345
2188.5,429,345
2191.0,429,345
2191.5,429,345
2190.0,429,345
2190.5,429,345
2177.5,429,345
2177.0,429,345
2176.5,429,345
2176.0,429,345
2179.5,429,345
2179.0,429,345
2178.5,429,345
2178.0,429,345
2181.5,429,345
2181.0,429,345
2180.5,429,345
2180.0,429,345
2183.5,429,345
2183.0,429,345
2182.5,429,345
2182.0,429,345
2234.0,415,349
2234.5,415,349
2235.0,415,349
2235.5,415,349
2232.0,418,349
2232.5,415,349
2233.0,415,349
2233.5,415,349
2238.0,415,348
2238.5,415,347
2239.0,415,347
2239.5,415,347
2236.0,415,349
2236.5,415,349
2237.0,415,348
2237.5,415,348
2226.5,422,345
2226.0,422,345
2227.5,422,345
2227.0,422,345
2224.5,422,345
2224.0,422,345
2225.5,422,345
2225.0,422,345
2230.5,422,345
2230.0,422,345
2231.5,418,348
2231.0,420,347
2228.5,422,345
2228.0,422,345
2229.5,422,345
2229.0,422,345
2219.0,422,345
2219.5,422,345
2218.0,422,345
2218.5,422,345
2217.0,422,345
2217.5,422,345
2216.0,422,345
2216.5,422,345
2223.0,422,345
2223.5,422,345
2222.0,422,345
2222.5,422,345
2221.0,422,345
2221.5,422,345
2220.0,422,345
2220.5,422,345
2211.5,422,345
2211.0,422,345
2210.5,422,345
2210.0,422,345
2209.5,422,345
2209.0,422,345
2208.5,422,345
2208.0,422,345
2215.5,422,345
2215.0,422,345
2214.5,422,345
2214.0,422,345
2213.5,422,345
2213.0,422,345
2212.5,422,345
2212.0,422,345
2268.5,385,344
2268.0,385,344
2269.5,385,344
2269.0,385,344
2270.5,385,344
2270.0,385,344
2271.5,385,344
2271.0,385,344
2264.5,385,343
2264.0,385,343
2265.5,385,343
2265.0,385,343
2266.5,385,343
2266.0,385,343
2267.5,385,344
2267.0,385,343
2260.0,382,343
2260.5,385,343
2261.0,385,343
2261.5,385,343
2262.0,385,343
2262.5,385,343
2263.0,385,343
2263.5,385,343
2256.0,382,343
2256.5,382,343
2257.0,382,343
2257.5,382,343
2258.0,382,343
2258.5,382,343
2259.0,382,343
2259.5,382,343
2253.5,382,343
2253.0,382,343
2252.5,382,343
2252.0,382,343
2255.5,382,343
2255.0,382,343
2254.5,382,343
2254.0,382,343
2249.5,382,343
2249.0,382,343
2248.5,383,343
2248.0,383,343
2251.5,382,343
2251.0,382,343
2250.5,382,343
2250.0,382,343
2245.0,385,343
2245.5,383,343
2244.0,398,344
2244.5,391,344
2247.0,383,343
2247.5,383,343
2246.0,383,343
2246.5,383,343
2241.0,415,347
2241.5,415,347
2240.0,415,347
2240.5,415,347
2243.0,413,346
2243.5,404,345
2242.0,413,346
2242.5,413,346
2302.5,319,382
2302.0,319,382
2303.5,319,382
2303.0,319,382
2300.5,319,382
2300.0,319,382
2301.5,319,382
