time,x,y
2200.0,639,372
2200.5,639,372
2201.0,639,372
2201.5,639,372
2202.0,639,372
2202.5,639,372
2203.0,639,372
2203.5,639,372
2204.0,639,372
2204.5,639,372
2205.0,639,372
2205.5,639,372
2206.0,639,372
2206.5,639,372
2207.0,639,372
2207.5,639,372
2192.5,639,372
2192.0,639,372
2193.5,639,372
2193.0,639,372
2195.5,639,372
2195.0,639,372
2196.0,639,372
2197.5,639,372
2197.0,639,372
2198.5,639,372
2198.0,639,372
2199.5,639,372
2199.0,639,372
2185.0,639,372
2185.5,639,372
2184.0,639,372
2184.5,639,372
2187.0,639,372
2187.5,639,372
2186.0,639,372
2186.5,639,372
2189.0,639,372
2189.5,639,372
2188.0,639,372
2188.5,639,372
2191.0,639,372
2191.5,639,372
2190.0,639,372
2190.5,639,372
2177.5,639,372
2177.0,639,372
2176.5,639,372
2176.0,639,372
2179.5,639,372
2179.0,639,372
2178.5,639,372
2178.0,639,372
2181.5,639,372
2181.0,639,372
2180.5,639,372
2180.0,639,372
2183.5,639,372
2183.0,639,372
2182.5,639,372
2182.0,639,372
2234.0,639,372
2234.5,639,372
2235.0,639,372
2235.5,639,372
2232.0,639,372
2232.5,639,372
2233.0,639,372
2233.5,639,372
2238.0,639,372
2238.5,639,372
2239.0,639,372
2239.5,639,372
2236.0,639,372
2236.5,639,372
2237.0,639,372
2237.5,639,372
2226.5,639,372
2226.0,639,372
2227.5,639,372
2227.0,639,372
2224.5,639,372
2224.0,639,372
2225.5,639,372
2225.0,639,372
2230.5,639,372
2230.0,639,372
2231.5,639,372
2231.0,639,372
2228.5,639,372
2228.0,639,372
2229.5,639,372
2229.0,639,372
2219.0,639,372
2219.5,639,372
2218.0,639,372
2218.5,639,372
2217.0,639,372
2217.5,639,372
2216.0,639,372
2216.5,639,372
2223.0,639,372
2223.5,639,372
2222.0,639,372
2222.5,639,372
2221.0,639,372
2221.5,639,372
2220.0,639,372
2220.5,639,372
2211.5,639,372
2211.0,639,372
2210.5,639,372
2210.0,639,372
2209.5,639,372
2209.0,639,372
2208.5,639,372
2208.0,639,372
2215.5,639,372
2215.0,639,372
2214.5,639,372
2214.0,639,372
2213.5,639,372
2213.0,639,372
2212.5,639,372
2212.0,639,372
2268.5,622,373
2268.0,639,372
2269.5,612,372
2269.0,615,373
2270.5,577,367
2270.0,597,372
2271.5,547,364
2271.0,559,363
2264.5,639,372
2264.0,639,372
2265.5,639,372
2265.0,639,372
2266.5,639,372
2266.0,639,372
2267.5,639,372
2267.0,639,372
2260.0,639,372
2260.5,639,372
2261.0,639,372
2261.5,639,372
2262.0,639,372
2262.5,639,372
2263.0,639,372
2263.5,639,372
2256.0,639,372
2256.5,639,372
2257.0,639,372
2257.5,639,372
2258.0,639,372
2258.5,639,372
2259.0,639,372
2259.5,639,372
2253.5,639,372
2253.0,639,372
2252.5,639,372
2252.0,639,372
2255.5,639,372
2255.0,639,372
2254.5,639,372
2254.0,639,372
2249.5,639,372
2249.0,639,372
2248.5,639,372
2248.0,639,372
2251.5,639,372
2251.0,639,372
2250.5,639,372
2250.0,639,372
2245.0,639,372
2245.5,639,372
2244.0,639,372
2244.5,639,372
2247.0,639,372
2247.5,639,372
2246.0,639,372
2246.5,639,372
2241.0,639,372
2241.5,639,372
2240.0,639,372
2240.5,639,372
2243.0,639,372
2243.5,639,372
2242.0,639,372
2242.5,639,372
2302.5,327,386
2302.0,327,386
2303.5,327,386
2303.0,327,386
2300.5,327,386
2300.0,327,386
2301.5,327,386
2301.0,327,386
2298.5,327,386
2298.0,327,386
2299.5,327,386
2299.0,327,386
2296.5,327,386
2296.0,327,386
2297.5,327,386
2297.0,327,386
2294.0,327,386
2294.5,327,386
2295.0,327,386
2295.5,327,386
2292.0,327,386
2292.5,327,386
2293.0,327,386
2293.5,327,386
2290.0,327,386
2290.5,327,386
2291.0,327,386
2291.5,327,386
2288.0,327,386
2288.5,327,386
2289.0,327,386
2289.5,327,386
2287.5,327,386
2287.0,327,386
2286.5,327,386
2286.0,327,386
2285.5,327,386
2285.0,327,386
2284.5,327,386
2284.0,327,386
2283.5,327,386
2283.0,328,384
2282.5,328,382
2282.0,328,382
2281.5,328,382
2281.0,329,381
2280.5,338,381
2280.0,352,378
2279.0,386,372
2279.5,368,373
2278.0,403,372
2278.5,388,372
2277.0,449,371
2277.5,414,373
2276.0,488,366
2276.5,477,370
2275.0,504,366
2275.5,501,365
2274.0,529,367
2274.5,508,368
2273.0,529,367
2273.5,529,367
2272.0,538,367
2272.5,529,367
2065.5,452,346
2065.0,452,346
2064.5,452,346
2064.0,452,346
2067.5,452,346
2067.0,452,346
2066.5,452,346
2066.0,452,346
2069.5,452,346
2069.0,452,346
2068.5,452,346
2068.0,452,346
2071.5,452,346
2071.0,452,346
2070.5,452,346
2070.0,452,346
2073.0,452,346
2073.5,452,346
2072.0,452,346
2072.5,452,346
2075.0,452,346
2075.5,452,346
2074.0,452,346
2074.5,452,346
2077.0,452,346
2077.5,452,346
2076.0,452,346
2076.5,452,346
2079.0,452,346
2079.5,452,346
2078.0,452,346
2078.5,452,346
2048.5,452,346
2048.0,452,346
2049.5,452,346
2049.0,452,346
2050.5,452,346
2050.0,452,346
2051.5,452,346
2051.0,452,346
2052.5,452,346
2052.0,452,346
2053.5,452,346
2053.0,452,346
2054.5,452,346
2054.0,452,346
2055.5,452,346
2055.0,452,346
2056.0,452,346
2056.5,452,346
2057.0,452,346
2057.5,452,346
2058.0,452,346
2058.5,452,346
2059.0,452,346
2059.5,452,346
2060.0,452,346
2060.5,452,346
2061.0,452,346
2061.5,452,346
2062.0,452,346
2062.5,452,346
2063.0,452,346
2063.5,452,346
2099.5,452,346
2099.0,452,346
2098.5,452,346
2098.0,452,346
2097.5,452,346
2097.0,452,346
2096.5,452,346
2096.0,452,346
2103.5,452,346
2103.0,452,346
2102.5,452,346
2102.0,452,346
2101.5,452,346
2101.0,452,346
2100.5,452,346
2100.0,452,346
2107.0,452,346
2107.5,452,346
2106.0,452,346
2106.5,452,346
2105.0,452,346
2105.5,452,346
2104.0,452,346
2104.5,452,346
2111.0,452,346
2111.5,452,346
2110.0,452,346
2110.5,452,346
2109.0,452,346
2109.5,452,346
2108.0,452,346
2108.5,452,346
2082.5,452,346
2082.0,452,346
2083.5,452,346
2083.0,452,346
2080.5,452,346
2080.0,452,346
2081.5,452,346
2081.0,452,346
2086.5,452,346
2086.0,452,346
2087.5,452,346
2087.0,452,346
2084.5,452,346
2084.0,452,346
2085.5,452,346
2085.0,452,346
2090.0,452,346
2090.5,452,346
2091.0,452,346
2091.5,452,346
2088.0,452,346
2088.5,452,346
2089.0,452,346
2089.5,452,346
2094.0,452,346
2094.5,452,346
2095.0,452,346
2095.5,452,346
2092.0,452,346
2092.5,452,346
2093.0,452,346
2093.5,452,346
2133.0,639,372
2133.5,639,372
2132.0,639,372
2132.5,639,372
2135.0,639,372
2135.5,639,372
2134.0,639,372
2134.5,639,372
2129.0,639,372
2129.5,639,372
2128.0,639,372
2128.5,639,372
2131.0,639,372
2131.5,639,372
2130.0,639,372
2130.5,639,372
2141.5,639,372
2141.0,639,372
2140.5,639,372
2140.0,639,372
2143.5,639,372
2143.0,639,372
2142.5,639,372
2142.0,639,372
2137.5,639,372
2137.0,639,372
2136.5,639,372
2136.0,639,372
2139.5,639,372
2139.0,639,372
2138.5,639,372
2138.0,639,372
2116.0,472,346
2116.5,488,349
2117.0,504,354
2117.5,523,363
2118.0,537,364
2118.5,541,364
2119.0,549,364
2119.5,574,367
2112.0,452,346
2112.5,452,346
2113.0,452,346
2113.5,452,346
2114.0,452,346
2114.5,452,346
2115.0,456,346
2115.5,467,346
2124.5,639,372
2124.0,639,372
2125.5,639,372
2125.0,639,372
2126.5,639,372
2126.0,639,372
2127.5,639,372
2127.0,639,372
2120.5,624,368
2120.0,606,369
2121.5,639,372
2121.0,639,372
2122.5,639,372
2122.0,639,372
2123.5,639,372
2123.0,639,372
2167.0,639,372
2167.5,639,372
2166.0,639,372
2166.5,639,372
2165.0,639,372
2164.0,639,372
2164.5,639,372
2163.0,639,372
2163.5,639,372
2162.0,639,372
2162.5,639,372
2161.0,639,372
2161.5,639,372
2160.0,639,372
2160.5,639,372
2175.5,639,372
2175.0,639,372
2174.5,639,372
2174.0,639,372
2173.5,639,372
2173.0,639,372
2172.5,639,372
2172.0,639,372
2171.5,639,372
2171.0,639,372
2170.5,639,372
2170.0,639,372
2169.5,639,372
2169.0,639,372
2168.5,639,372
2168.0,639,372
2150.0,639,372
2150.5,639,372
2151.0,639,372
2151.5,639,372
2148.0,639,372
2148.5,639,372
2149.0,639,372
2149.5,639,372
2146.0,639,372
2146.5,639,372
2147.0,639,372
2147.5,639,372
2144.0,639,372
2144.5,639,372
2145.0,639,372
2145.5,639,372
2158.5,639,372
2158.0,639,372
2159.5,639,372
2159.0,639,372
2156.5,639,372
2156.0,639,372
