time,x,y
0.0,10,460
0.5,10,460
1.0,10,460
1.5,10,460
2.0,10,460
2.5,10,460
3.0,10,460
3.5,10,460
4.5,10,460
5.0,10,460
5.5,10,460
6.0,10,460
6.5,10,460
7.0,10,460
7.5,10,460
8.5,10,460
8.0,10,460
9.5,10,460
9.0,10,460
10.5,10,460
10.0,10,460
11.5,10,460
11.0,10,460
12.5,10,460
12.0,10,460
13.5,10,460
13.0,10,460
14.5,10,460
14.0,10,460
15.5,10,460
15.0,10,460
17.0,10,460
17.5,10,460
16.0,10,460
16.5,10,460
19.0,10,460
19.5,10,460
18.0,10,460
18.5,10,460
21.0,10,460
20.0,10,460
20.5,10,460
23.0,10,460
23.5,10,460
22.0,10,460
22.5,10,460
25.5,10,460
25.0,10,460
24.5,10,460
24.0,10,460
27.5,10,460
27.0,10,460
26.5,10,460
26.0,10,460
29.5,185,438
29.0,60,451
28.5,10,460
28.0,10,460
31.5,291,357
31.0,290,362
30.5,275,385
30.0,207,427
34.0,293,310
34.5,300,303
35.0,295,296
35.5,297,294
32.0,302,334
32.5,305,330
33.0,322,320
33.5,313,317
38.0,313,286
38.5,313,286
39.0,313,286
39.5,313,286
36.0,306,290
36.5,312,288
37.0,312,289
37.5,313,286
42.5,313,286
42.0,313,286
43.5,313,286
43.0,313,286
40.5,313,286
40.0,313,286
41.5,313,286
41.0,313,286
46.5,313,287
46.0,313,287
47.5,307,282
47.0,313,287
44.5,313,287
44.0,313,286
45.5,313,287
45.0,313,287
51.0,290,281
51.5,290,281
50.0,290,277
50.5,290,281
49.0,291,283
49.5,290,283
48.0,300,281
48.5,293,282
55.0,287,281
55.5,287,281
54.0,287,281
54.5,287,281
53.0,287,281
53.5,287,281
52.0,290,281
52.5,288,281
59.5,287,281
59.0,287,281
58.5,287,281
58.0,287,281
57.5,287,281
57.0,287,281
56.5,287,281
56.0,287,281
63.5,287,281
63.0,287,281
62.5,287,281
62.0,287,281
61.5,287,281
61.0,287,281
60.5,287,281
60.0,287,281
68.5,291,278
68.0,291,278
69.5,291,278
69.0,291,278
70.5,291,278
70.0,291,278
71.5,291,278
71.0,291,278
64.5,287,281
64.0,287,281
65.5,287,281
65.0,287,281
66.5,287,281
66.0,287,281
67.5,287,281
67.0,287,281
76.0,263,266
76.5,263,266
77.0,263,266
77.5,261,265
78.0,260,265
78.5,255,265
79.0,248,264
79.5,242,261
72.0,291,278
72.5,291,278
73.0,279,273
73.5,279,273
74.0,271,271
74.5,271,270
75.0,269,270
75.5,265,268
85.5,220,257
85.0,220,257
84.5,220,257
84.0,220,257
87.5,220,257
87.0,220,257
86.5,220,257
86.0,220,257
81.5,227,260
81.0,242,261
80.5,242,261
80.0,242,261
83.5,220,257
83.0,220,257
82.5,220,257
82.0,222,257
93.0,205,249
93.5,205,249
92.0,205,249
92.5,205,249
95.0,205,249
95.5,205,249
94.0,205,249
94.5,205,249
89.0,220,257
89.5,206,255
88.0,220,257
88.5,220,257
91.0,205,249
91.5,205,249
90.0,205,255
90.5,205,251
102.5,289,264
102.0,278,256
103.5,310,268
103.0,293,264
100.5,231,253
100.0,206,247
101.5,270,252
101.0,256,252
98.5,206,247
98.0,206,247
99.5,206,247
99.0,206,247
96.5,206,247
96.0,205,249
97.5,206,247
97.0,206,247
110.0,367,272
110.5,367,272
111.0,367,272
111.5,367,272
108.0,367,272
108.5,367,272
109.0,367,272
109.5,367,272
106.0,351,274
106.5,351,274
107.0,359,272
107.5,361,272
104.0,311,268
104.5,323,270
105.0,333,270
105.5,333,270
119.5,403,334
119.0,414,328
118.5,415,317
118.0,415,313
117.5,403,307
117.0,397,297
116.5,379,292
116.0,374,282
115.5,373,281
115.0,371,275
114.5,367,272
114.0,367,272
113.5,367,272
113.0,367,272
112.5,367,272
112.0,367,272
127.0,414,292
127.5,414,292
126.0,414,292
126.5,414,292
125.0,414,292
125.5,414,292
124.0,414,292
124.5,414,292
123.0,408,307
123.5,412,296
122.0,405,322
122.5,405,321
121.0,390,335
121.5,390,335
120.0,403,334
120.5,390,335
137.5,42,479
137.0,46,476
136.5,54,475
136.0,84,473
139.5,42,479
139.0,42,479
138.5,42,479
138.0,42,479
141.5,37,475
141.0,42,479
140.5,42,479
140.0,42,479
143.5,37,475
143.0,37,475
142.5,37,475
142.0,37,475
129.0,410,321
129.5,405,330
128.0,414,292
128.5,412,309
131.0,409,345
131.5,398,354
130.0,417,332
130.5,413,336
133.0,304,390
133.5,277,399
132.0,367,371
132.5,354,379
135.0,145,452
135.5,108,466
134.0,220,422
134.5,191,438
152.5,37,475
152.0,37,475
153.5,37,475
153.0,37,475
154.5,37,475
154.0,37,475
155.5,37,475
155.0,37,475
156.5,37,475
156.0,37,475
157.5,37,475
157.0,37,475
158.5,37,475
158.0,37,475
159.5,37,475
159.0,37,475
144.0,37,475
144.5,37,475
145.0,37,475
145.5,37,475
146.0,37,475
146.5,37,475
147.0,37,475
147.5,37,475
148.0,37,475
148.5,37,475
149.0,37,475
149.5,37,475
150.0,37,475
150.5,37,475
151.0,37,475
151.5,37,475
171.5,37,475
171.0,37,475
170.5,37,475
170.0,37,475
169.5,37,475
169.0,37,475
168.5,37,475
168.0,37,475
175.5,37,475
175.0,37,475
174.5,37,475
174.0,37,475
173.5,37,475
173.0,37,475
172.5,37,475
172.0,37,475
163.0,37,475
163.5,37,475
162.0,37,475
162.5,37,475
161.0,37,475
161.5,37,475
160.0,37,475
160.5,37,475
167.0,37,475
167.5,37,475
166.0,37,475
166.5,37,475
165.0,37,475
165.5,37,475
164.0,37,475
164.5,37,475
186.5,37,475
186.0,37,475
187.5,37,475
187.0,37,475
184.5,37,475
184.0,37,475
185.5,37,475
185.0,37,475
190.5,37,475
190.0,37,475
191.5,37,475
191.0,37,475
188.5,37,475
188.0,37,475
189.5,37,475
189.0,37,475
178.0,37,475
178.5,37,475
179.0,37,475
179.5,37,475
176.0,37,475
176.5,37,475
177.0,37,475
177.5,37,475
182.0,37,475
182.5,37,475
183.0,37,475
183.5,37,475
180.0,37,475
180.5,37,475
181.0,37,475
181.5,37,475
205.0,37,475
205.5,37,475
204.0,37,475
204.5,37,475
207.0,37,475
207.5,37,475
206.0,37,475
206.5,37,475
201.0,37,475
201.5,37,475
200.0,37,475
200.5,37,475
203.0,37,475
