time,x,y
2200.0,639,362
2200.5,639,362
2201.0,639,362
2201.5,639,362
2202.0,639,362
2202.5,639,362
2203.0,639,362
2203.5,639,362
2204.0,639,362
2204.5,639,362
2205.0,639,362
2205.5,639,362
2206.0,639,362
2206.5,639,362
2207.0,639,362
2207.5,639,362
2192.5,639,362
2192.0,639,362
2193.5,639,362
2193.0,639,362
2194.5,639,362
2194.0,639,362
2195.5,638,359
2195.0,638,359
2196.5,639,362
2196.0,639,362
2197.5,639,362
2197.0,639,362
2198.5,639,362
2198.0,639,362
2199.5,639,362
2199.0,639,362
2185.0,639,362
2185.5,639,362
2184.0,639,362
2184.5,639,362
2187.0,639,362
2187.5,639,362
2186.0,639,362
2186.5,639,362
2189.0,639,362
2189.5,639,362
2188.0,639,362
2188.5,639,362
2191.0,639,362
2191.5,639,362
2190.0,639,362
2190.5,639,362
2177.5,639,362
2177.0,639,362
2176.5,639,362
2176.0,639,362
2179.5,639,362
2179.0,639,362
2178.5,639,362
2178.0,639,362
2181.5,639,362
2181.0,639,362
2180.5,639,362
2180.0,639,362
2183.5,639,362
2183.0,639,362
2182.5,639,362
2182.0,639,362
2234.0,639,362
2234.5,639,362
2235.0,639,362
2235.5,639,362
2232.0,639,362
2232.5,639,362
2233.0,639,362
2233.5,639,362
2238.0,639,362
2238.5,639,362
2239.0,639,362
2239.5,639,362
2236.0,639,362
2236.5,639,362
2237.0,639,362
2237.5,639,362
2226.5,639,362
2226.0,639,362
2227.5,639,362
2227.0,639,362
2224.5,639,362
2224.0,639,362
2225.5,639,362
2225.0,639,362
2230.5,639,362
2230.0,639,362
2231.5,639,362
2231.0,639,362
2228.5,639,362
2228.0,639,362
2229.5,639,362
2229.0,639,362
2219.0,639,362
2219.5,639,362
2218.0,639,362
2218.5,639,362
2217.0,639,362
2217.5,639,362
2216.0,639,362
2216.5,639,362
2223.0,639,362
2223.5,639,362
2222.0,639,362
2222.5,639,362
2221.0,639,362
2221.5,639,362
2220.0,639,362
2220.5,639,362
2211.5,639,362
2211.0,639,362
2210.5,639,362
2210.0,639,362
2209.5,639,362
2209.0,639,362
2208.5,639,362
2208.0,639,362
2215.5,639,362
2215.0,639,362
2214.5,639,362
2214.0,639,362
2213.5,639,362
2213.0,639,362
2212.5,639,362
2212.0,639,362
2268.5,639,362
2268.0,639,362
2269.5,639,362
2269.0,639,362
2270.5,572,385
2270.0,633,390
2271.5,513,382
2271.0,544,383
2264.5,639,362
2264.0,639,362
2265.5,639,362
2265.0,639,362
2266.5,639,362
2266.0,639,362
2267.5,639,362
2267.0,639,362
2260.0,639,362
2260.5,639,362
2261.0,639,362
2261.5,639,362
2262.0,639,362
2262.5,639,362
2263.0,639,362
2263.5,639,362
2256.0,639,362
2256.5,639,362
2257.0,639,362
2257.5,639,362
2258.0,639,362
2258.5,639,362
2259.0,639,362
2259.5,639,362
2253.5,639,362
2253.0,639,362
2252.5,639,362
2252.0,639,362
2255.5,639,362
2255.0,639,362
2254.5,639,362
2254.0,639,362
2249.5,639,362
2249.0,639,362
2248.5,639,362
2248.0,639,362
2251.5,639,362
2251.0,639,362
2250.5,639,362
2250.0,639,362
2245.0,639,362
2245.5,639,362
2244.0,639,362
2244.5,639,362
2247.0,639,362
2247.5,639,362
2246.0,639,362
2246.5,639,362
2241.0,639,362
2241.5,639,362
2240.0,639,362
2240.5,639,362
2243.0,639,362
2243.5,639,362
2242.0,639,362
2242.5,639,362
2302.5,379,395
2302.0,379,395
2303.5,379,395
2303.0,379,395
2300.5,379,395
2300.0,379,395
2301.5,379,395
2301.0,379,395
2298.5,380,395
2298.0,381,395
2299.5,379,395
2299.0,380,395
2296.5,381,395
2296.0,381,395
2297.5,381,395
2297.0,381,395
2294.0,381,395
2294.5,381,395
2295.0,381,395
2295.5,381,395
2292.0,375,392
2292.5,378,393
2293.0,381,395
2293.5,381,395
2290.0,374,393
2290.5,374,393
2291.0,374,393
2291.5,374,393
2288.0,374,393
2288.5,374,393
2289.0,374,393
2289.5,374,393
2287.5,374,393
2287.0,375,395
2286.5,375,395
2286.0,375,395
2285.5,347,395
2285.0,333,395
2284.5,315,393
2284.0,290,393
2283.5,288,393
2283.0,288,393
2282.5,287,386
2282.0,287,382
2281.5,281,379
2281.0,311,380
2280.5,322,380
2280.0,322,380
2279.0,325,380
2279.5,322,380
2278.0,325,380
2278.5,325,380
2277.0,325,380
2277.5,325,380
2276.0,325,380
2276.5,325,380
2275.0,325,376
2275.5,325,380
2274.0,358,378
2274.5,339,376
2273.0,423,380
2273.5,395,380
2272.0,487,385
2272.5,440,381
2065.5,255,362
2065.0,255,362
2064.5,255,362
2064.0,255,362
2067.5,255,362
2067.0,255,362
2066.5,255,362
2066.0,255,362
2069.5,255,362
2069.0,255,362
2068.5,255,362
2068.0,255,362
2071.5,249,371
2071.0,249,365
2070.5,255,362
2070.0,255,362
2073.0,296,381
2073.5,331,383
2072.0,257,378
2072.5,275,379
2075.0,434,376
2075.5,437,377
2074.0,365,377
2074.5,386,378
2077.0,489,376
2077.5,500,377
2076.0,466,378
2076.5,478,376
2079.0,528,380
2079.5,542,380
2078.0,500,377
2078.5,509,378
2048.5,294,343
2048.0,310,344
2049.5,256,353
2049.0,271,352
2050.5,238,358
2050.0,243,355
2051.5,251,363
2051.0,247,366
2052.5,251,363
2052.0,251,363
2053.5,251,363
2053.0,251,363
2054.5,251,363
2054.0,251,363
2055.5,251,363
2055.0,251,363
2056.0,251,363
2056.5,251,363
2057.0,251,363
2057.5,251,363
2058.0,251,363
2058.5,251,363
2059.0,251,363
2059.5,251,363
2060.0,251,363
2060.5,251,363
2061.0,253,363
2061.5,253,363
2062.0,253,363
2062.5,253,363
2063.0,254,363
2063.5,255,362
2099.5,552,366
2099.0,566,370
2098.5,566,370
2098.0,566,370
2097.5,566,370
2097.0,566,370
2096.5,566,370
2096.0,566,370
2103.5,446,351
2103.0,446,351
2102.5,446,351
2102.0,470,353
2101.5,487,354
2101.0,492,354
2100.5,511,356
2100.0,537,359
2107.0,446,351
2107.5,446,351
2106.0,446,351
2106.5,446,351
2105.0,446,351
2105.5,446,351
2104.0,446,351
2104.5,446,351
2111.0,446,351
2111.5,446,351
2110.0,446,351
2110.5,446,351
2109.0,446,351
2109.5,446,351
2108.0,446,351
2108.5,446,351
2082.5,530,372
2082.0,530,380
2083.5,557,370
2083.0,535,371
2080.5,564,381
2080.0,560,381
2081.5,549,382
2081.0,571,382
2086.5,566,370
2086.0,566,370
2087.5,566,370
2087.0,566,370
2084.5,566,370
2084.0,566,370
2085.5,566,370
2085.0,566,370
2090.0,566,370
2090.5,566,370
2091.0,566,370
2091.5,566,370
2088.0,566,370
2088.5,566,370
2089.0,566,370
2089.5,566,370
2094.0,566,370
2094.5,566,370
2095.0,566,370
2095.5,566,370
2092.0,566,370
2092.5,566,370
2093.0,566,370
2093.5,566,370
2133.0,639,362
2133.5,639,362
2132.0,639,362
2132.5,639,362
2135.0,639,362
2135.5,639,362
2134.0,639,362
2134.5,639,362
2129.0,639,362
2129.5,639,362
2128.0,639,362
2128.5,639,362
2131.0,639,362
2131.5,639,362
2130.0,639,362
2130.5,639,362
2141.5,639,362
2141.0,639,362
2140.5,639,362
2140.0,639,362
2143.5,639,362
2143.0,639,362
2142.5,639,362
2142.0,639,362
2137.5,639,362
2137.0,639,362
2136.5,639,362
2136.0,639,362
2139.5,639,362
2139.0,639,362
2138.5,639,362
2138.0,639,362
2116.0,446,351
2116.5,446,351
2117.0,447,351
2117.5,472,352
2118.0,487,357
2118.5,490,357
2119.0,505,362
2119.5,516,365
2112.0,446,351
2112.5,446,351
2113.0,446,351
2113.5,446,351
2114.0,446,351
2114.5,446,351
2115.0,446,351
2115.5,446,351
2124.5,639,362
2124.0,639,362
2125.5,639,362
2125.0,639,362
2126.5,639,362
2126.0,639,362
2127.5,639,362
2127.0,639,362
2120.5,566,370
2120.0,532,367
2121.5,595,370
2121.0,577,370
2122.5,631,363
2122.0,617,366
2123.5,639,362
2123.0,639,362
2167.0,639,362
2167.5,639,362
2166.0,639,362
2166.5,639,362
2165.0,639,362
2165.5,639,362
2164.0,639,362
2164.5,639,362
2163.0,639,362
2163.5,639,362
2162.0,639,362
2162.5,639,362
2161.0,639,362
2161.5,639,362
2160.0,639,362
2160.5,639,362
2175.5,639,362
2175.0,639,362
2174.5,639,362
2174.0,639,362
2173.5,639,362
2173.0,639,362
2172.5,639,362
2172.0,639,362
2171.5,639,362
2171.0,639,362
2170.5,639,362
2170.0,639,362
2169.5,639,362
2169.0,639,362
2168.5,639,362
2168.0,639,362
2150.0,639,362
2150.5,639,362
2151.0,639,362
2151.5,639,362
2148.0,639,362
2148.5,639,362
2149.0,639,362
2149.5,639,362
2146.0,639,362
2146.5,639,362
2147.0,639,362
2147.5,639,362
2144.0,639,362
2144.5,639,362
2145.0,639,362
2145.5,639,362
2158.5,639,362
2158.0,639,362
2159.5,639,362
2159.0,639,362
2156.5,639,362
2156.0,639,362
2157.5,639,362
2157.0,639,362
2154.5,639,362
2154.0,639,362
2155.5,639,362
2155.0,639,362
2152.5,639,362
2152.0,639,362
2153.5,639,362
2153.0,639,362
2306.5,379,395
2306.0,379,395
2307.5,379,395
2307.0,379,395
2304.5,379,395
2304.0,379,395
2305.5,379,395
2305.0,379,395
2310.5,400,423
2310.0,408,419
2311.5,369,428
2311.0,375,426
2308.5,395,399
2308.0,382,397
2309.5,408,409
2309.0,400,402
2314.0,323,442
2314.5,323,442
2315.0,323,442
2315.5,323,442
2312.0,360,435
2312.5,350,440
2313.0,332,447
2313.5,323,442
2316.0,327,442
2316.5,327,442
2317.0,327,442
2750.0,509,356
2750.5,509,356
2751.0,509,356
2751.5,509,356
2748.0,509,356
2748.5,509,356
2749.0,509,356
2749.5,509,356
2746.0,509,355
2746.5,509,356
2747.0,509,356
2747.5,509,356
2744.0,508,355
2744.5,509,355
2745.0,509,355
2745.5,509,355
2742.5,469,357
2742.0,472,358
2743.5,491,354
2743.0,480,353
2740.5,505,359
2740.0,505,359
2741.5,492,358
2741.0,505,359
2738.5,505,359
2738.0,505,359
2739.5,505,359
2739.0,505,359
2736.5,503,354
2736.0,503,354
2737.5,505,359
2737.0,506,357
2735.0,503,354
2735.5,503,354
2734.0,503,354
2734.5,503,354
2733.0,503,354
2733.5,503,354
2732.0,503,354
2732.5,503,354
2731.0,503,354
2731.5,503,354
2730.0,494,354
2730.5,503,354
2729.0,494,354
2729.5,494,354
2728.0,494,354
2728.5,494,354
2727.5,505,354
2727.0,516,353
2726.5,519,353
2726.0,519,353
2725.5,519,353
2725.0,517,353
2724.5,497,354
2724.0,483,354
2723.5,481,355
2723.0,460,359
2722.5,450,360
