time,x,y
0.0,205,291
0.5,205,288
1.0,201,288
1.5,187,285
2.0,187,285
2.5,187,285
3.0,187,285
3.5,187,285
4.0,178,291
4.5,174,294
5.0,164,293
5.5,162,294
6.0,162,294
6.5,162,294
7.0,162,294
7.5,162,294
8.5,171,293
8.0,166,294
9.5,191,293
9.0,186,293
10.5,174,294
10.0,176,294
11.5,174,294
11.0,174,294
12.5,174,294
12.0,174,294
13.5,174,294
13.0,174,294
14.5,174,293
14.0,174,293
15.5,174,293
15.0,174,293
17.0,175,291
17.5,175,291
16.0,175,291
16.5,175,291
19.0,181,291
19.5,181,291
18.0,175,291
18.5,178,291
21.0,181,292
21.5,181,292
20.0,181,292
20.5,181,292
23.0,181,292
23.5,171,293
22.0,181,292
22.5,181,292
25.5,180,292
25.0,179,292
24.5,178,293
24.0,171,293
27.5,180,292
27.0,180,292
26.5,180,292
26.0,180,292
29.5,180,292
29.0,180,292
28.5,180,292
28.0,180,292
31.5,180,293
31.0,180,293
30.5,180,293
30.0,180,292
34.0,180,293
34.5,180,293
35.0,180,293
35.5,180,293
32.0,180,293
32.5,180,293
33.0,180,293
33.5,180,293
38.0,180,293
38.5,180,293
39.0,180,293
39.5,180,293
36.0,180,293
36.5,180,293
37.0,180,293
37.5,180,293
42.5,180,293
42.0,180,293
43.5,182,293
43.0,180,293
40.5,180,293
40.0,180,293
41.5,180,293
41.0,180,293
46.5,185,291
46.0,185,291
47.5,185,291
47.0,185,291
44.5,182,293
44.0,182,293
45.5,185,291
45.0,182,293
51.0,185,291
51.5,185,291
50.0,185,291
50.5,185,291
49.0,185,291
49.5,185,291
48.0,185,291
48.5,185,291
55.0,189,285
55.5,189,285
54.0,189,285
54.5,189,285
53.0,189,288
53.5,189,285
52.0,188,289
52.5,189,288
59.5,189,285
59.0,189,285
58.5,189,285
58.0,189,285
57.5,189,285
57.0,189,285
56.5,189,285
56.0,189,285
63.5,189,285
63.0,189,285
62.5,189,285
62.0,189,285
61.5,189,285
61.0,189,285
60.5,189,285
60.0,189,285
68.5,200,294
68.0,198,292
69.5,206,294
69.0,200,294
70.5,206,294
70.0,206,294
71.5,206,294
71.0,206,294
64.5,189,285
64.0,189,285
65.5,186,286
65.0,189,285
66.5,186,289
66.0,186,287
67.5,197,292
67.0,189,290
76.0,186,295
76.5,186,295
77.0,186,295
77.5,186,295
78.0,186,295
78.5,186,295
79.0,186,295
79.5,186,295
72.0,206,294
72.5,206,294
73.0,206,294
73.5,206,294
74.0,197,294
74.5,196,293
75.0,196,293
75.5,193,293
85.5,173,291
85.0,173,291
84.5,173,290
84.0,173,290
87.5,169,291
87.0,173,291
86.5,173,291
86.0,173,291
81.5,184,295
81.0,184,295
80.5,186,295
80.0,186,295
83.5,176,290
83.0,182,290
82.5,182,290
82.0,182,290
93.0,169,290
93.5,169,290
92.0,169,290
92.5,169,290
95.0,169,290
95.5,169,290
94.0,169,290
94.5,169,290
89.0,169,290
89.5,169,290
88.0,169,291
88.5,169,290
91.0,169,290
91.5,169,290
90.0,169,290
90.5,169,290
102.5,135,275
102.0,135,275
103.5,153,280
103.0,139,276
100.5,146,278
100.0,146,278
101.5,135,275
101.0,135,275
98.5,160,282
98.0,161,283
99.5,151,277
99.0,156,282
96.5,169,290
