time,x,y
2200.0,471,363
2200.5,463,361
2201.0,439,360
2201.5,423,355
2202.0,390,358
2202.5,379,358
2203.0,350,359
2203.5,311,361
2204.0,284,362
2204.5,250,358
2205.0,217,355
2205.5,215,351
2206.0,188,350
2206.5,186,349
2207.0,169,348
2207.5,169,347
2192.5,639,390
2192.0,639,390
2193.5,639,390
2193.0,639,390
2194.5,634,389
2194.0,634,389
2195.5,633,385
2195.0,634,389
2196.5,599,374
2196.0,617,377
2197.5,567,366
2197.0,585,367
2198.5,525,364
2198.0,541,364
2199.5,490,364
2199.0,501,361
2185.0,639,390
2185.5,639,390
2184.0,639,390
2184.5,639,390
2187.0,639,390
2187.5,639,390
2186.0,639,390
2186.5,639,390
2189.0,639,390
2189.5,639,390
2188.0,639,390
2188.5,639,390
2191.0,639,390
2191.5,639,390
2190.0,639,390
2190.5,639,390
2177.5,639,390
2177.0,639,390
2176.5,639,390
2176.0,639,390
2179.5,639,390
2179.0,639,390
2178.5,639,390
2178.0,639,390
2181.5,639,390
2181.0,639,390
2180.5,639,390
2180.0,639,390
2183.5,639,390
2183.0,639,390
2182.5,639,390
2182.0,639,390
2234.0,209,362
2234.5,266,364
2235.0,299,364
2235.5,318,366
2232.0,85,353
2232.5,115,357
2233.0,134,358
2233.5,169,356
2238.0,429,373
2238.5,430,373
2239.0,430,373
2239.5,430,373
2236.0,353,369
2236.5,383,370
2237.0,388,371
2237.5,420,374
2226.5,335,381
2226.0,356,383
2227.5,267,368
2227.0,292,374
2224.5,430,405
2224.0,446,407
2225.5,394,392
2225.0,414,396
2230.5,119,348
2230.0,132,351
2231.5,93,353
2231.0,102,349
2228.5,207,361
2228.0,243,367
2229.5,163,352
2229.0,174,355
2219.0,325,411
2219.5,385,428
2218.0,170,399
2218.5,229,403
2217.0,98,374
2217.5,126,383
2216.0,76,363
2216.5,84,367
2223.0,496,426
2223.5,480,419
2222.0,508,425
2222.5,510,425
2221.0,496,426
2221.5,508,425
2220.0,448,423
2220.5,485,424
2211.5,232,339
2211.0,243,339
2210.5,245,342
2210.0,233,342
2209.5,217,343
2209.0,197,342
2208.5,179,341
2208.0,172,345
2215.5,69,357
2215.0,71,350
2214.5,75,348
2214.0,85,340
2213.5,116,332
2213.0,152,332
2212.5,182,334
2212.0,214,338
2268.5,477,364
2268.0,477,364
2269.5,477,364
2269.0,477,364
2270.5,477,364
2270.0,477,364
2271.5,477,364
2271.0,477,364
2264.5,477,364
2264.0,477,364
2265.5,477,364
2265.0,477,364
2266.5,477,364
2266.0,477,364
2267.5,477,364
2267.0,477,364
2260.0,477,364
2260.5,477,364
2261.0,477,364
2261.5,477,364
2262.0,477,364
2262.5,477,364
2263.0,477,364
2263.5,477,364
2256.0,477,364
2256.5,477,364
2257.0,477,364
2257.5,477,364
2258.0,477,364
2258.5,477,364
2259.0,477,364
2259.5,477,364
2253.5,477,364
2253.0,477,364
2252.5,477,364
2252.0,477,364
2255.5,477,364
2255.0,477,364
2254.5,477,364
2254.0,477,364
2249.5,465,362
2249.0,474,367
2248.5,474,367
2248.0,474,367
2251.5,477,364
2251.0,477,362
2250.5,477,362
2250.0,476,362
2245.0,480,372
2245.5,472,371
2244.0,480,372
2244.5,480,372
2247.0,475,367
2247.5,475,367
2246.0,471,370
2246.5,474,368
2241.0,449,374
2241.5,463,374
2240.0,430,373
2240.5,434,373
2243.0,480,372
2243.5,480,372
2242.0,468,372
2242.5,479,372
2302.5,445,347
2302.0,445,347
2303.5,445,347
2303.0,445,347
2300.5,445,347
2300.0,445,347
2301.5,445,347
2301.0,445,347
2298.5,445,347
2298.0,445,347
2299.5,445,347
2299.0,445,347
2296.5,445,347
2296.0,445,347
2297.5,445,347
2297.0,445,347
2294.0,445,347
2294.5,445,347
2295.0,445,347
2295.5,445,347
2292.0,445,347
2292.5,445,347
2293.0,445,347
2293.5,445,347
2290.0,445,347
2290.5,445,347
2291.0,445,347
2291.5,445,347
2288.0,446,347
2288.5,445,347
2289.0,445,347
2289.5,445,347
2287.5,446,347
2287.0,446,347
2286.5,446,347
2286.0,446,347
2285.5,446,347
2285.0,446,347
2284.5,446,347
2284.0,446,347
2283.5,446,343
2283.0,446,343
2282.5,446,343
2282.0,446,343
2281.5,446,343
2281.0,452,343
2280.5,461,341
2280.0,461,342
2279.0,467,342
2279.5,462,342
2278.0,471,347
2278.5,471,346
2277.0,471,347
2277.5,471,347
2276.0,471,347
2276.5,471,347
2275.0,473,349
2275.5,473,347
2274.0,472,353
2274.5,473,349
2273.0,477,364
2273.5,472,353
2272.0,477,364
2272.5,477,364
2065.5,290,355
2065.0,290,355
2064.5,290,355
2064.0,290,355
2067.5,290,355
2067.0,290,355
2066.5,290,355
2066.0,290,355
2069.5,290,355
2069.0,290,355
2068.5,290,355
2068.0,290,355
2071.5,290,355
2071.0,290,355
2070.5,290,355
2070.0,290,355
2073.0,290,355
2073.5,290,355
2072.0,290,355
2072.5,290,355
2075.0,290,355
2075.5,301,356
2074.0,290,355
2077.0,339,351
2077.5,351,351
2076.0,306,355
2076.5,334,352
2079.0,383,352
2079.5,394,351
2078.0,364,352
2078.5,364,352
2048.5,291,355
2048.0,291,355
2049.5,290,355
2049.0,291,355
2050.5,290,355
2050.0,290,355
2051.5,290,355
2051.0,290,355
2052.5,290,355
2052.0,290,355
2053.5,290,355
2053.0,290,355
2054.5,290,355
2054.0,290,355
2055.5,290,355
2055.0,290,355
2056.0,290,355
2056.5,290,355
2057.0,290,355
2057.5,290,355
2058.0,290,355
2058.5,290,355
2059.0,290,355
2059.5,290,355
2060.0,290,355
2060.5,290,355
2061.0,290,355
2061.5,290,355
2062.0,290,355
2062.5,290,355
2063.0,290,355
2063.5,290,355
2099.5,418,350
2099.0,419,350
2098.5,420,351
2098.0,420,351
2097.5,420,351
2097.0,420,351
2096.5,420,351
2096.0,420,351
2103.5,383,353
2103.0,402,352
2102.5,402,352
2102.0,409,350
2101.5,412,349
2101.0,412,349
2100.5,410,350
2100.0,410,350
2107.0,288,338
2107.5,283,338
2106.0,303,338
2106.5,296,338
2105.0,324,341
2105.5,324,341
2104.0,365,350
2104.5,348,341
2111.0,238,331
2111.5,233,331
2110.0,257,334
2110.5,238,332
2109.0,259,335
2109.5,257,334
2108.0,275,337
2108.5,263,336
2082.5,417,346
2082.0,417,346
2083.5,413,345
2083.0,415,345
2080.5,400,349
2080.0,399,349
2081.5,416,346
2081.0,406,347
2086.5,415,349
2086.0,409,346
2087.5,413,348
2087.0,416,349
2084.5,412,345
2084.0,412,345
2085.5,409,346
2085.0,412,345
2090.0,409,347
2090.5,409,347
2091.0,409,347
2091.5,409,347
2088.0,414,347
2088.5,414,347
2089.0,406,347
2089.5,406,347
2094.0,410,349
2094.5,425,350
2095.0,424,350
2095.5,420,351
