frame,participant4x,participant4y,participant6x,participant6y,participant7x,participant7y,participant8x,participant8y,participant9x,participant9y,participant10x,participant10y,participant11x,participant11y,participant13x,participant13y,participant14x,participant14y,participant15x,participant15y,participant16x,participant16y,beacon1x,beacon1y,beacon2x,beacon2y,beacon3x,beacon3y,beacon4x,beacon4y,beacon5x,beacon5y,beacon6x,beacon6y
105.0,-2.9416728832525223,8.122146587094349,-2.9820869078702046,7.072109287579252,-0.011506900410303444,5.218332711674741,3.810490488623639,2.8651342782543807,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,4.827135397239829,1.555147333084669,6.878506154419988,4.784324878776566,2.604811637448705,5.6085415889593335,1.5210555762775009,5.8645095113763475,-2.7280958597538287,8.154000372995135,4.998881014546804,4.086385676986197,1.0967922417008538,6.427638940693761,4.402872062663178,2.1182767624020897,4.998881014546804,4.086385676986197
105.5,-2.8695169712793778,8.341710182767606,-2.554932860872814,7.135816859380817,0.1486758672137185,5.242223051100325,4.130856023871679,2.9129149571055564,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,4.723237597911218,2.1660574412532583,6.878506154419988,4.784324878776566,2.604811637448705,5.6085415889593335,1.5210555762775009,5.8645095113763475,-2.5758485639686732,8.385509138381188,4.998881014546804,4.086385676986197,0.9366094740768318,6.403748601268177,4.298974263334568,2.729186870570679,5.212458038045497,4.118239462886976
106.0,-2.8695169712793778,8.341710182767606,-3.083093994778075,8.309856396866827,0.1486758672137185,5.242223051100325,4.016132040283466,3.1046064901156285,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,4.688604998135016,2.369694143976126,6.878506154419988,4.784324878776566,2.604811637448705,5.6085415889593335,1.5477527042148367,5.868491234613941,-2.5758485639686732,8.385509138381188,5.020533383066013,4.924822827303238,0.8832152182021566,6.395785154792982,4.379065647146579,2.7411320402834676,5.223284222305104,4.537458038045493
106.5,-2.8695169712793778,8.341710182767606,-2.4640152928012,7.56698060425213,0.08734613950018044,5.441878030585592,3.733289817232368,3.480026109660564,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,4.741999254009691,2.377657590451321,6.878506154419988,4.784324878776566,2.604811637448705,5.6085415889593335,1.715870943677725,5.684763148079071,-2.5837840358075397,8.59312756434165,5.020533383066013,4.924822827303238,0.7150969787392683,6.579513241327852,4.539248414770601,2.765022379709059,5.223284222305104,4.537458038045493
107.0,-2.8695169712793778,8.341710182767606,-2.4640152928012,7.56698060425213,-0.3794852666915389,6.416262588586342,3.271503170458775,3.6199552405818665,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.0890619171950675,2.4294199925400974,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.319078701976867,5.357124207385297,-2.5837840358075397,8.59312756434165,5.463558373741137,4.57329354718388,0.7150969787392683,6.579513241327852,4.699431182394619,2.7889127191346432,5.791859380828043,4.413455800074594
107.5,-2.8695169712793778,8.341710182767606,-2.287961581499445,7.175634091756798,-0.18466989929131472,6.236516225289066,2.9432021633718684,3.7797929876911525,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.462821708317783,2.485164117866468,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.372472957851542,5.365087653860492,-2.5837840358075397,8.59312756434165,5.516952629615808,4.581256993659075,0.7150969787392683,6.579513241327852,4.859613950018641,2.8128030585602346,5.791859380828043,4.413455800074594
108.0,-2.8695169712793778,8.341710182767606,-2.287961581499445,7.175634091756798,-0.45164117866468345,6.196698992913085,3.0420552032823487,4.003338306602011,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.588371876165603,2.712691160014913,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.372472957851542,5.365087653860492,-2.5837840358075397,8.59312756434165,5.67713539723983,4.605147333084659,0.7150969787392683,6.579513241327852,5.340162252890703,2.8844740768369945,5.791859380828043,4.413455800074594
108.5,-2.8695169712793778,8.341710182767606,-2.287961581499445,7.175634091756798,-0.3744405072734125,5.5818071615068945,3.114211115255493,4.222901902275261,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.705986572174552,3.1478366281238266,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.372472957851542,5.365087653860492,-2.5837840358075397,8.59312756434165,5.67713539723983,4.605147333084659,0.6350055949272608,6.567568071615064,5.439015292801187,3.108019395747853,5.791859380828043,4.413455800074594
109.0,-2.8695169712793778,8.341710182767606,-2.287961581499445,7.175634091756798,-0.4812290190227593,5.565880268556505,3.114211115255493,4.222901902275261,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.564565460649003,3.335546437896305,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.372472957851542,5.365087653860492,-2.5837840358075397,8.59312756434165,5.67713539723983,4.605147333084659,0.5895468108914521,6.3519861991794,5.465712420738523,3.1120011189854466,5.791859380828043,4.413455800074594
109.5,-2.8695169712793778,8.341710182767606,-2.3146587094367845,7.171652368519197,-0.9321894815367457,6.125027974636318,3.114211115255493,4.222901902275261,4.514761283103315,9.025428944423716,0.3362924281984263,7.358224543080929,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.423144349123454,3.523256247668776,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.372472957851542,5.365087653860492,-2.5837840358075397,8.59312756434165,5.67713539723983,4.605147333084659,0.5895468108914521,6.3519861991794,5.2470906378216995,3.914602760164115,5.791859380828043,4.413455800074594
110.0,-2.8695169712793778,8.341710182767606,-2.3146587094367845,7.171652368519197,-0.9509511376352187,5.913427825438262,3.114211115255493,4.222901902275261,4.400037299515102,9.217120477433781,0.06932114882506113,7.3184073107049485,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.423144349123454,3.523256247668776,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.372472957851542,5.365087653860492,-2.5837840358075397,8.59312756434165,5.67713539723983,4.605147333084659,-0.3924654979485318,7.458336441626251,5.273787765759039,3.918584483401709,5.791859380828043,4.413455800074594
110.5,-2.9763054830287246,8.325783289817217,-2.3146587094367845,7.171652368519197,-1.031042521447226,5.9014826557254665,3.114211115255493,4.222901902275261,4.400037299515102,9.217120477433781,-0.808793360686316,7.813847444983203,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.423144349123454,3.523256247668776,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.372472957851542,5.365087653860492,-2.8666262588586378,8.9685471838866,5.67713539723983,4.605147333084659,-1.855026109660578,8.493015665796328,5.273787765759039,3.918584483401709,5.738465124953368,4.405492353599399
111.0,-2.9763054830287246,8.325783289817217,-2.3146587094367845,7.171652368519197,-1.031042521447226,5.9014826557254665,3.114211115255493,4.222901902275261,4.400037299515102,9.217120477433781,-0.888884744498327,7.8019022752704075,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.423144349123454,3.523256247668776,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.372472957851542,5.365087653860492,-2.981350242446851,9.160238716896664,5.67713539723983,4.605147333084659,-1.855026109660578,8.493015665796328,5.273787765759039,3.918584483401709,5.738465124953368,4.405492353599399
111.5,-2.9763054830287246,8.325783289817217,-2.3146587094367845,7.171652368519197,-1.031042521447226,5.9014826557254665,3.114211115255493,4.222901902275261,4.400037299515102,9.217120477433781,-0.46966616933980276,8.073228273032441,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.423144349123454,3.523256247668776,6.878506154419988,4.784324878776566,2.650270421484514,5.824123461394997,2.372472957851542,5.365087653860492,-2.981350242446851,9.160238716896664,5.67713539723983,4.605147333084659,-1.5346605744125377,8.540796344647504,5.273787765759039,3.918584483401709,5.738465124953368,4.405492353599399
112.0,-2.9763054830287246,8.325783289817217,-2.3146587094367845,7.171652368519197,-1.0577396493845654,5.8975009324878656,2.081695262961574,5.948125699365903,4.400037299515102,9.217120477433781,-0.3361805296531202,8.093136889220432,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.423144349123454,3.523256247668776,6.878506154419988,4.784324878776566,2.8638474449832074,5.855977247295776,2.372472957851542,5.365087653860492,-2.981350242446851,9.160238716896664,5.67713539723983,4.605147333084659,-0.37081312942932243,8.296773591943293,5.273787765759039,3.918584483401709,6.143966803431546,3.630762775083923
112.5,-2.9496083550913887,8.329765013054818,-2.3146587094367845,7.171652368519197,-1.0577396493845654,5.8975009324878656,2.268575158522932,5.975997762029088,4.400037299515102,9.217120477433781,-0.2293920179037734,8.109063782170821,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.423144349123454,3.523256247668776,6.878506154419988,4.784324878776566,2.4395841104065568,6.419106676613197,2.372472957851542,5.365087653860492,-2.981350242446851,9.160238716896664,5.67713539723983,4.605147333084659,-0.37081312942932243,8.296773591943293,5.273787765759039,3.918584483401709,6.143966803431546,3.630762775083923
113.0,-2.2287859007832935,8.437271540469958,-2.3146587094367845,7.171652368519197,-1.0577396493845654,5.8975009324878656,2.4713259977620226,5.588632972771343,4.400037299515102,9.217120477433781,-0.1305389779932895,8.332609101081673,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.851809026482648,4.780343155538972,2.4395841104065568,6.419106676613197,2.372472957851542,5.365087653860492,-2.6155259231630055,9.423601268183496,5.67713539723983,4.605147333084659,-0.20269488996643759,8.113045505408415,5.204522566206634,4.325857888847445,5.9145188362551195,4.01414584110406
113.5,-2.303095859753828,9.679000372995134,-2.3146587094367845,7.171652368519197,-1.0577396493845654,5.8975009324878656,2.4713259977620226,5.588632972771343,4.400037299515102,9.217120477433781,0.18982655725475084,8.380389779932848,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,2.412886982469221,6.415124953375596,2.097566206639307,5.532888847444973,-2.697771353972403,10.872948526669141,5.67713539723983,4.605147333084659,0.3550540842968992,7.569824692278992,5.204522566206634,4.325857888847445,5.9145188362551195,4.01414584110406
114.0,-2.518826930249908,11.108439015292781,-2.3146587094367845,7.171652368519197,-0.7748974263334638,5.522081312942923,2.4713259977620226,5.588632972771343,4.400037299515102,9.217120477433781,0.243220813129426,8.388353226408043,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,2.5355464378963006,6.015814994405069,2.097566206639307,5.532888847444973,-1.632776948899668,10.405380455054065,5.67713539723983,4.605147333084659,0.7713819470346834,7.214313688922033,5.143192838493093,4.525512868332704,5.634567325624758,5.0164024617679885
114.5,-2.2677265945542757,11.563493099589685,-2.3146587094367845,7.171652368519197,-0.748200298396128,5.526063036180524,2.4713259977620226,5.588632972771343,4.400037299515102,9.217120477433781,0.35794479671763924,8.19666169339797,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,2.5355464378963006,6.015814994405069,2.097566206639307,5.532888847444973,-1.0425494218575189,11.119815367400207,5.67713539723983,4.605147333084659,0.7713819470346834,7.214313688922033,5.143192838493093,4.525512868332704,5.57323759791122,5.216057441253255
115.0,-1.0800727340544611,10.696615069004089,-2.3146587094367845,7.171652368519197,-0.6334763148079148,5.334371503170452,2.4713259977620226,5.588632972771343,4.797603506154417,8.650009324878766,0.3312476687802999,8.192679970160377,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,2.7541682208131206,5.213213353226401,2.097566206639307,5.532888847444973,-0.17237038418500816,10.831993659082414,5.439751958224537,5.196148825065265,0.7713819470346834,7.214313688922033,5.143192838493093,4.525512868332704,5.653328981723231,5.228002610966051
115.5,0.49721186124580186,9.470244311823933,-2.3146587094367845,7.171652368519197,-0.5642111152555103,4.927098097724723,2.4713259977620226,5.588632972771343,4.781732562476684,9.06524617679969,0.3312476687802999,8.192679970160377,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,2.7541682208131206,5.213213353226401,2.097566206639307,5.532888847444973,0.09460089518835701,10.871810891458395,4.804802312569933,6.3542614696008926,0.7713819470346834,7.214313688922033,5.143192838493093,4.525512868332704,5.087644535621031,5.978841850055943
116.0,0.9936311077955935,9.12667847817977,-2.3146587094367845,7.171652368519197,-0.68182581126446,4.49195262961581,2.4713259977620226,5.588632972771343,4.880585602387164,9.28879149571054,0.30455054084296407,8.188698246922776,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,2.6394442372249074,5.404904886236473,2.097566206639307,5.532888847444973,0.2814807907497183,10.89968295412158,4.716775456919052,6.549934725848551,0.8781704587840302,7.2302405818724225,5.143192838493093,4.525512868332704,4.972920552032818,6.170533383066015
116.5,1.0470253636702687,9.134641924654964,-2.3146587094367845,7.171652368519197,-0.5353599403207845,3.469787392763891,2.4713259977620226,5.588632972771343,4.880585602387164,9.28879149571054,0.7100522193211418,7.4139686684073,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,2.402060798209618,5.995906378217079,2.097566206639307,5.532888847444973,0.5029932860872783,10.723918314061898,3.703021260723606,8.486758672137249,0.984958970533377,7.246167474822819,5.143192838493093,4.525512868332704,3.9137075718015595,7.891775456919049
117.0,0.21726035061544025,10.472500932487868,-2.3146587094367845,7.171652368519197,-1.1118705706825907,3.8014080566952515,2.620682581126438,5.19330473703841,5.510490488623645,8.965134278254375,0.7100522193211418,7.4139686684073,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,2.004494591570303,6.563017530772093,2.097566206639307,5.532888847444973,0.5029932860872783,10.723918314061898,3.609949645654602,9.516887355464362,0.984958970533377,7.246167474822819,5.143192838493093,4.525512868332704,3.5724263334576634,9.093687057068244
117.5,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-1.3600801939574865,3.973190973517333,2.55646214099216,4.766122715404691,5.758700111898541,8.793351361432286,0.7100522193211418,7.4139686684073,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,1.1639033942558683,7.481657963446466,2.097566206639307,5.532888847444973,0.5029932860872783,10.723918314061898,2.6228925773964917,11.457693024990661,0.984958970533377,7.246167474822819,5.143192838493093,4.525512868332704,3.3617400223797063,9.688670272286451
118.0,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-1.3600801939574865,3.973190973517333,2.3508205893323293,4.5266505035434434,6.228422230511001,8.445803804550536,0.7100522193211418,7.4139686684073,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.664929130921291,4.75247109287578,1.1985359940320706,7.278021260723598,2.097566206639307,5.532888847444973,0.5029932860872783,10.723918314061898,2.2549142111152563,12.655622901902262,0.984958970533377,7.246167474822819,5.143192838493093,4.525512868332704,2.852340544572918,11.074309958970517
118.5,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-1.3066859380828149,3.981154419992535,2.3508205893323293,4.5266505035434434,6.652685565087651,7.882674375233108,0.7100522193211418,7.4139686684073,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.184380828049228,4.68080007459902,1.3132599776202838,7.086329727713526,2.097566206639307,5.532888847444973,0.5029932860872783,10.723918314061898,1.7960182767624033,13.422389033942544,0.984958970533377,7.246167474822819,5.143192838493093,4.525512868332704,2.5377564341663543,12.280203282357313
119.0,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-1.4531518090264903,5.003319656844454,2.2093994778067803,4.714360313315922,7.375662066393133,6.528888474449829,0.7100522193211418,7.4139686684073,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.130986572174557,4.672836628123825,1.283672137262208,6.455511003356946,2.097566206639307,5.532888847444973,0.5029932860872783,10.723918314061898,0.5073573293547113,15.0,0.984958970533377,7.246167474822819,5.143192838493093,4.525512868332704,1.2757926146960017,14.388810145468092
119.5,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-1.0793920179037748,5.059063782170824,1.414267064528154,5.848582618425958,7.295570682581122,6.516943304737033,0.7100522193211418,7.4139686684073,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.165619171950759,4.4691999254009644,1.283672137262208,6.455511003356946,1.937383439015285,5.508998508019388,0.5029932860872783,10.723918314061898,-0.4746549794852726,15.0,0.984958970533377,7.246167474822819,5.143192838493093,4.525512868332704,-0.7495617306975078,15.0
120.0,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-1.0793920179037748,5.059063782170824,1.414267064528154,5.848582618425958,7.215479298769111,6.504998135024238,0.7100522193211418,7.4139686684073,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.165619171950759,4.4691999254009644,1.1501864975755254,6.435602387168956,1.6971092875792557,5.473162998881008,0.5029932860872783,10.723918314061898,-0.4746549794852726,15.0,0.984958970533377,7.246167474822819,5.143192838493093,4.525512868332704,-0.5468108914584171,15.0
120.5,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-1.0259977620290996,5.067027228646019,1.352937336814616,6.048237597911218,8.087812383439008,4.755883998508018,0.7100522193211418,7.4139686684073,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.165619171950759,4.4691999254009644,1.1501864975755254,6.435602387168956,1.3341756807161431,5.836637448713162,0.5029932860872783,10.723918314061898,-0.9364416262588655,15.0,0.984958970533377,7.246167474822819,6.36547929876911,3.4549981350242405,-0.5468108914584171,15.0
121.0,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-1.0259977620290996,5.067027228646019,1.8414211115255448,5.912290190227523,8.034418127564336,4.747920552032824,0.603263707571795,7.39804177545691,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.68584483401715,3.502778813875416,1.1501864975755254,6.435602387168956,1.3074785527788073,5.832655725475561,0.5029932860872783,10.723918314061898,-0.9364416262588655,15.0,0.9553711301753012,6.615348750466239,6.5256620663931315,3.478888474449832,-0.5468108914584171,15.0
121.5,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-0.9646680343155616,4.867372249160752,1.5131201044386344,6.072127937336802,7.820841104065643,4.7160667661320375,0.603263707571795,7.39804177545691,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.792633345766497,3.5187057068258056,1.1501864975755254,6.435602387168956,1.3074785527788073,5.832655725475561,0.5029932860872783,10.723918314061898,-0.9364416262588655,15.0,0.9553711301753012,6.615348750466239,6.5256620663931315,3.478888474449832,0.6004289444237152,14.496885490488602
122.0,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-0.9646680343155616,4.867372249160752,1.5131201044386344,6.072127937336802,7.943500559492719,4.316756807161504,0.603263707571795,7.39804177545691,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.396447221186115,3.5192745244311823,6.643276762402081,3.9140339425587385,1.3983961208504212,6.263819470346874,1.3074785527788073,5.832655725475561,0.5029932860872783,10.723918314061898,0.9554270794479578,14.341029466616916,0.9553711301753012,6.615348750466239,6.5256620663931315,3.478888474449832,1.166113390525922,13.74604625139871
122.5,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-0.9646680343155616,4.867372249160752,1.5131201044386344,6.072127937336802,7.5697407683700035,4.261012681835133,0.603263707571795,7.39804177545691,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.44984147706079,3.527237970906377,6.643276762402081,3.9140339425587385,1.5131201044386344,6.072127937336802,1.3074785527788073,5.832655725475561,0.5029932860872783,10.723918314061898,1.070151063036171,14.149337933606844,0.9553711301753012,6.615348750466239,6.5256620663931315,3.478888474449832,1.9533103319656817,12.819442372249142
123.0,-0.1536087280865388,11.043593808280477,-2.3146587094367845,7.171652368519197,-0.9646680343155616,4.867372249160752,1.5131201044386344,6.072127937336802,7.5697407683700035,4.261012681835133,0.603263707571795,7.39804177545691,1.8305949272659383,5.493071615068999,5.534296904140241,8.34227900037299,5.44984147706079,3.527237970906377,6.643276762402081,3.9140339425587385,1.5131201044386344,6.072127937336802,1.3074785527788073,5.832655725475561,0.5029932860872783,10.723918314061898,2.7563782170831743,11.477601641178651,0.9553711301753012,6.615348750466239,6.5256620663931315,3.478888474449832,2.7830753450205137,11.481583364416245
